crdc_id,leaid,ncessch,report_dis,discip_dis,report_race,discip_race,report_sex,discip_sex,counselors_fte,psych_fte,social_fte,nurses_fte,security_fte,law_fte
040399003067,0403990,040399003067,0,0,0,0,1,1,1,1,1,0,0,0
040399003231,0403990,040399003231,0,0,0,0,0,0,1,0,0,1,0,0
040401000321,0404010,040401000321,0,0,0,0,0,0,1,0,0,1,0,0
040401000322,0404010,040401000322,0,0,0,0,0,0,1,0,0,1,0,0
040401002542,0404010,040401002542,0,0,0,0,0,0,0,0,0,0,0,0
040406000324,0404060,040406000324,0,0,0,0,0,0,1,1,1,0,1,0
040406001160,0404060,040406001160,0,0,0,0,1,1,1,1,1,0,1,0
040406001161,0404060,040406001161,0,0,0,0,0,0,1,1,1,0,1,0
040417000330,0404170,040417000330,0,0,0,0,0,0,0,0,0,0,0,0
040423000083,0404230,040423000083,0,0,0,0,0,0,0,1,1,0,0,0
040423000099,0404230,040423000099,0,0,0,0,0,0,0,1,0,0,0,0
040423000297,0404230,040423000297,0,0,0,0,0,0,0,1,0,0,0,0
040423000332,0404230,040423000332,0,0,0,0,0,0,0,1,1,0,0,0
040423000334,0404230,040423000334,0,0,0,0,0,0,0,1,1,0,0,1
040423000335,0404230,040423000335,0,0,0,0,0,0,0,1,0,0,0,0
040423000336,0404230,040423000336,0,0,0,0,0,0,0,1,0,0,0,0
040423000653,0404230,040423000653,0,0,0,0,0,0,1,1,1,0,0,1
040423000656,0404230,040423000656,0,0,0,0,0,0,0,1,0,0,0,0
040423000660,0404230,040423000660,0,0,0,0,0,0,0,1,0,0,0,0
040423000665,0404230,040423000665,0,0,0,0,0,0,0,1,1,0,0,0
040423000677,0404230,040423000677,0,0,0,0,0,0,0,1,0,0,0,0
040423001127,0404230,040423001127,0,0,0,0,0,0,0,1,1,0,0,0
040423001128,0404230,040423001128,0,0,0,0,0,0,0,1,0,0,0,0
040423001231,0404230,040423001231,0,0,0,0,0,0,0,1,0,0,0,0
040423001299,0404230,040423001299,0,0,0,0,0,0,0,1,0,0,0,0
040423001300,0404230,040423001300,0,0,0,0,0,0,1,1,0,0,0,1
040423001370,0404230,040423001370,0,0,0,0,0,0,0,1,0,0,0,0
040423001371,0404230,040423001371,0,0,0,0,0,0,0,1,0,0,0,0
040423001405,0404230,040423001405,0,0,0,0,0,0,0,1,0,0,0,0
040423001466,0404230,040423001466,0,0,0,0,0,0,0,1,0,0,0,0
040423001496,0404230,040423001496,0,0,0,0,0,0,0,1,1,0,0,0
040423001546,0404230,040423001546,0,0,0,0,0,0,0,1,0,0,0,0
040423001877,0404230,040423001877,0,0,0,0,0,0,0,1,0,0,0,0
040423002000,0404230,040423002000,0,0,0,0,0,0,0,1,0,0,0,0
040428000337,0404280,040428000337,0,0,0,0,0,0,0,0,0,1,0,0
040428000338,0404280,040428000338,0,0,0,0,0,0,1,0,0,1,0,0
040428000339,0404280,040428000339,0,0,0,0,0,0,0,0,0,1,0,0
040428000340,0404280,040428000340,0,0,0,0,0,0,0,0,0,0,0,0
040428000433,0404280,040428000433,0,0,0,0,0,0,1,0,0,1,1,0
040428001129,0404280,040428001129,0,0,0,0,0,0,0,0,0,1,0,0
040428001130,0404280,040428001130,0,0,0,0,0,0,0,0,0,1,0,0
040428002182,0404280,040428002182,0,0,0,0,0,0,0,0,0,1,0,0
040429000341,0404290,040429000341,0,0,0,0,0,0,1,1,0,1,0,1
040429000342,0404290,040429000342,0,0,0,0,0,0,1,1,0,1,0,1
040429001391,0404290,040429001391,0,0,0,0,0,0,1,0,0,1,0,1
040429002398,0404290,040429002398,0,0,0,0,0,0,1,1,0,1,0,1
040429002769,0404290,040429002769,0,0,0,0,0,0,1,1,0,1,0,1
040429002845,0404290,040429002845,0,0,0,0,0,0,1,1,0,1,0,1
040429003336,0404290,040429003336,0,0,0,0,0,0,1,1,0,1,0,1
040429003530,0404290,040429003530,0,0,0,0,0,0,1,1,0,1,0,1
040432000343,0404320,040432000343,0,0,0,0,0,0,1,1,0,1,0,0
040432001467,0404320,040432001467,0,0,0,0,0,0,0,1,0,0,0,0
040432002133,0404320,040432002133,0,0,0,0,0,0,1,1,0,0,0,0
040432002383,0404320,040432002383,0,0,0,0,0,0,0,1,0,0,0,0
040432002489,0404320,040432002489,0,0,0,0,0,0,1,1,0,1,0,0
040432003480,0404320,040432003480,0,0,0,0,0,0,0,1,0,0,0,0
040438000344,0404380,040438000344,0,0,0,0,0,0,0,1,0,1,0,0
040438000345,0404380,040438000345,0,0,1,1,1,1,0,1,0,1,0,0
040438001420,0404380,040438001420,0,0,1,1,1,1,0,1,0,1,0,0
040438001547,0404380,040438001547,0,0,1,1,1,1,0,1,0,1,0,0
040438001881,0404380,040438001881,0,0,0,0,1,1,0,1,0,1,0,0
040438002003,0404380,040438002003,0,0,0,0,0,0,0,1,0,0,0,0
040438002004,0404380,040438002004,0,0,1,1,1,1,0,1,0,1,0,0
040438002342,0404380,040438002342,0,0,1,1,0,0,0,0,0,1,0,0
040438002430,0404380,040438002430,0,0,0,0,0,0,0,1,0,1,0,0
040438002431,0404380,040438002431,0,0,0,0,1,1,0,1,0,1,0,0
040438002499,0404380,040438002499,0,0,1,1,1,1,0,1,0,1,0,0
040438002782,0404380,040438002782,0,0,1,1,0,0,0,1,0,1,0,0
040438003036,0404380,040438003036,0,0,1,1,1,1,0,1,0,1,0,0
040438003185,0404380,040438003185,0,0,1,1,0,0,0,1,0,1,0,0
040438003478,0404380,040438003478,0,0,0,0,0,0,0,1,0,1,0,0
040441001302,0404410,040441001302,0,0,0,0,0,0,0,0,0,0,0,0
040441002418,0404410,040441002418,0,0,0,0,0,0,1,0,0,0,0,0
040444000347,0404440,040444000347,0,0,0,0,0,0,0,1,0,1,0,0
040444002247,0404440,040444002247,0,0,0,0,0,0,0,1,1,0,0,0
040444002435,0404440,040444002435,0,0,0,0,0,0,0,1,0,1,0,0
040444002497,0404440,040444002497,0,0,0,0,0,0,0,1,0,0,0,0
040444002771,0404440,040444002771,0,0,0,0,0,0,0,1,0,0,0,0
040444002908,0404440,040444002908,0,0,0,0,0,0,0,1,1,0,0,0
040444003533,0404440,040444003533,0,0,0,0,0,0,0,1,1,0,0,0
040450000353,0404500,040450000353,0,0,0,0,0,0,0,1,0,0,0,0
040450000354,0404500,040450000354,0,0,0,0,0,0,0,1,0,1,0,0
040450000355,0404500,040450000355,0,0,0,0,0,0,0,1,1,1,0,0
040450000357,0404500,040450000357,0,0,0,0,0,0,0,1,0,0,0,0
040450000358,0404500,040450000358,0,0,0,0,0,0,0,1,0,0,0,0
040450000359,0404500,040450000359,0,0,0,0,0,0,0,1,0,1,0,0
040450000678,0404500,040450000678,0,0,0,0,0,0,0,1,1,0,0,0
040450002874,0404500,040450002874,0,0,0,0,0,0,0,1,0,0,0,0
040453000361,0404530,040453000361,1,1,0,0,1,1,0,0,0,0,0,0
040457000363,0404570,040457000363,0,0,0,0,1,1,0,1,0,1,0,0
040457000364,0404570,040457000364,0,0,0,0,0,0,0,1,0,1,0,0
040457000365,0404570,040457000365,0,0,0,0,0,0,1,1,0,1,0,1
040457000366,0404570,040457000366,0,0,0,0,0,0,1,1,0,1,0,1
040463000333,0404630,040463000333,0,0,0,0,0,0,1,1,0,0,0,0
040463000367,0404630,040463000367,0,0,0,0,0,0,1,1,0,0,0,0
040463000368,0404630,040463000368,0,0,0,0,0,0,1,1,0,1,0,1
040463000369,0404630,040463000369,0,0,0,0,0,0,1,1,0,0,0,0
040463000370,0404630,040463000370,0,0,0,0,0,0,1,1,0,1,0,1
040463000984,0404630,040463000984,0,0,0,0,0,0,1,1,0,0,0,0
040463000999,0404630,040463000999,0,0,0,0,0,0,0,0,0,0,0,0
040463001069,0404630,040463001069,0,0,0,0,0,0,1,1,0,0,0,0
040463001131,0404630,040463001131,0,0,0,0,0,0,1,1,0,1,0,1
040463001163,0404630,040463001163,0,0,0,0,0,0,1,1,0,0,0,0
040463001164,0404630,040463001164,0,0,0,0,0,0,1,1,0,0,0,0
040463001165,0404630,040463001165,0,0,0,0,0,0,1,1,0,0,0,0
040463001372,0404630,040463001372,0,0,0,0,0,0,1,1,0,1,0,1
040463001408,0404630,040463001408,0,0,0,0,0,0,1,1,0,0,0,0
040463002197,0404630,040463002197,0,0,0,0,0,0,1,1,0,0,0,0
040463002784,0404630,040463002784,0,0,0,0,0,0,1,1,0,0,0,0
040463003302,0404630,040463003302,0,0,0,0,0,0,1,0,0,0,0,0
040463003516,0404630,040463003516,0,0,0,0,0,0,1,1,0,0,0,0
040472000371,0404720,040472000371,0,0,0,0,0,0,1,1,0,1,0,0
040472000372,0404720,040472000372,0,0,0,0,0,0,1,1,0,1,1,1
040472001468,0404720,040472001468,0,0,0,0,0,0,1,1,0,1,0,1
040472002560,0404720,040472002560,0,0,0,0,0,0,1,1,0,1,0,0
040472002665,0404720,040472002665,0,0,0,0,0,0,1,1,0,1,0,0
040472002914,0404720,040472002914,0,0,0,0,0,0,1,1,0,1,0,1
040472002920,0404720,040472002920,0,0,0,0,1,1,1,1,0,1,0,0
040472002922,0404720,040472002922,0,0,0,0,0,0,1,1,0,1,0,0
040472003113,0404720,040472003113,0,0,0,0,0,0,1,1,0,1,0,0
040477001005,0404770,040477001005,0,0,0,0,0,0,1,1,0,1,0,0
040477002400,0404770,040477002400,0,0,0,0,0,0,1,1,0,1,0,0
040482000374,0404820,040482000374,0,0,1,1,1,1,0,0,0,0,0,1
040482000375,0404820,040482000375,0,0,0,0,1,1,0,0,0,0,0,1
040486000376,0404860,040486000376,1,1,0,0,0,0,0,0,0,0,0,0
040492000377,0404920,040492000377,0,0,0,0,0,0,0,0,0,0,0,0
040497000118,0404970,040497000118,0,0,0,0,1,1,0,0,0,0,0,0
040497000229,0404970,040497000229,0,0,0,0,0,1,1,1,0,1,0,0
040497000230,0404970,040497000230,0,0,0,0,0,0,0,0,0,1,0,0
040497000378,0404970,040497000378,0,0,0,0,1,1,0,1,0,1,0,0
040497000380,0404970,040497000380,0,0,0,0,0,0,1,1,0,1,1,1
040497000382,0404970,040497000382,0,0,0,0,0,0,1,0,0,1,0,0
040497000383,0404970,040497000383,0,0,0,0,1,1,1,1,0,1,0,0
040497000384,0404970,040497000384,0,0,0,0,1,1,1,0,0,1,0,0
040497000385,0404970,040497000385,0,0,0,0,0,0,1,1,0,1,0,0
040497000386,0404970,040497000386,0,0,0,0,0,0,0,0,0,1,0,0
040497000387,0404970,040497000387,0,0,0,0,1,1,1,1,0,1,1,1
040497000388,0404970,040497000388,0,0,0,0,0,0,0,0,0,1,0,0
040497000389,0404970,040497000389,0,0,0,0,0,0,0,1,0,1,0,0
040497000391,0404970,040497000391,0,0,0,0,0,0,0,1,0,1,0,0
040497000393,0404970,040497000393,0,0,0,0,0,1,1,1,0,1,0,0
040497000394,0404970,040497000394,0,0,0,0,1,1,0,1,0,1,0,0
040497000396,0404970,040497000396,0,0,0,0,1,1,1,1,0,1,1,1
040497000397,0404970,040497000397,0,0,0,0,0,0,1,0,0,1,0,0
040497000398,0404970,040497000398,0,0,0,0,0,0,1,1,0,1,0,0
040497000399,0404970,040497000399,0,0,0,0,1,1,0,1,0,1,0,0
040497000400,0404970,040497000400,0,0,0,0,0,0,1,1,0,1,0,0
040497000401,0404970,040497000401,0,0,0,0,0,1,1,1,0,1,0,0
040497000402,0404970,040497000402,0,0,0,0,0,0,0,0,0,1,0,0
040497000404,0404970,040497000404,0,0,0,0,1,1,1,1,1,1,1,1
040497000406,0404970,040497000406,0,0,0,0,1,1,1,1,1,1,1,1
040497000409,0404970,040497000409,0,0,0,0,1,1,1,1,0,1,1,1
040497000411,0404970,040497000411,0,0,0,0,0,0,0,1,0,1,0,0
040497000412,0404970,040497000412,0,0,0,0,1,1,1,1,0,1,1,1
040497000413,0404970,040497000413,0,0,0,0,1,1,0,1,0,1,0,0
040497000415,0404970,040497000415,0,0,0,0,1,1,0,1,0,1,0,0
040497000416,0404970,040497000416,0,0,0,0,0,0,1,0,0,1,0,0
040497000417,0404970,040497000417,0,0,0,0,0,0,0,0,0,1,0,0
040497000418,0404970,040497000418,0,0,0,0,1,1,1,1,0,1,0,0
040497000419,0404970,040497000419,0,0,0,0,1,1,1,1,1,1,1,1
040497000420,0404970,040497000420,0,0,0,0,0,1,0,1,0,1,0,0
040497000421,0404970,040497000421,0,0,0,0,1,1,0,0,0,1,0,0
040497000551,0404970,040497000551,0,0,0,0,0,0,0,1,0,1,0,0
040497000553,0404970,040497000553,0,0,0,0,0,0,0,1,0,1,0,0
040497000580,0404970,040497000580,0,0,0,0,0,1,1,1,0,1,1,0
040497001070,0404970,040497001070,0,0,0,0,0,0,0,1,0,1,0,0
040497001071,0404970,040497001071,0,0,0,0,1,1,1,1,0,1,0,0
040497001072,0404970,040497001072,0,0,0,0,0,1,0,1,0,1,0,0
040497001073,0404970,040497001073,0,0,0,0,0,1,0,1,0,1,0,0
040497001074,0404970,040497001074,0,0,0,0,0,0,1,1,0,1,0,0
040497001132,0404970,040497001132,0,0,0,0,1,1,1,1,1,1,1,1
040497001166,0404970,040497001166,0,0,0,0,0,1,1,0,0,1,0,0
040497001167,0404970,040497001167,0,0,0,0,0,1,0,0,0,1,0,0
040497001186,0404970,040497001186,0,0,0,0,0,1,0,0,0,1,0,0
040497001188,0404970,040497001188,0,0,0,0,0,0,0,0,0,0,0,0
040497001233,0404970,040497001233,0,0,0,0,1,1,1,1,0,1,0,0
040497001234,0404970,040497001234,0,0,0,0,1,1,1,1,0,1,1,1
040497001305,0404970,040497001305,0,0,0,0,1,1,1,1,0,1,0,0
040497001374,0404970,040497001374,0,0,0,0,0,0,1,1,0,1,0,0
040497001375,0404970,040497001375,0,0,0,0,0,1,1,1,0,1,0,0
040497001376,0404970,040497001376,0,0,0,0,1,1,1,1,0,1,1,0
040497001409,0404970,040497001409,0,0,0,0,0,0,1,1,0,1,0,0
040497001410,0404970,040497001410,0,0,0,0,0,0,1,1,0,1,0,0
040497001411,0404970,040497001411,0,0,0,0,1,1,1,1,1,1,1,1
040497001469,0404970,040497001469,0,0,0,0,0,1,1,0,0,1,0,0
040497001497,0404970,040497001497,0,0,0,0,0,0,0,1,0,1,0,0
040497001550,0404970,040497001550,0,0,0,0,1,1,1,1,0,1,0,0
040497001667,0404970,040497001667,0,0,0,0,0,0,0,1,0,1,0,0
040497001827,0404970,040497001827,0,0,0,0,0,1,0,1,0,1,0,0
040497001830,0404970,040497001830,0,0,0,0,1,1,1,1,1,1,1,1
040497001831,0404970,040497001831,0,0,0,0,0,0,1,0,1,0,1,1
040497001832,0404970,040497001832,0,0,0,0,0,0,1,0,0,0,0,0
040497001981,0404970,040497001981,0,0,0,0,1,1,1,1,0,1,0,0
040497002108,0404970,040497002108,0,0,0,0,0,1,1,0,0,1,0,0
040497002109,0404970,040497002109,0,0,0,0,0,0,0,1,0,0,0,0
040497002110,0404970,040497002110,0,0,0,0,0,1,1,1,0,1,1,0
040497002280,0404970,040497002280,0,0,0,0,0,0,0,1,0,1,0,0
040497002337,0404970,040497002337,0,0,0,0,0,0,0,0,0,0,0,0
040497002770,0404970,040497002770,0,0,0,0,0,0,0,0,0,1,0,0
040497003005,0404970,040497003005,0,0,0,0,0,0,0,0,0,1,0,0
040497003205,0404970,040497003205,0,0,0,0,0,0,0,0,0,1,0,0
040497003229,0404970,040497003229,0,0,0,0,1,1,1,1,0,1,1,1
040497003348,0404970,040497003348,0,0,0,0,0,0,0,0,0,1,1,0
040497003377,0404970,040497003377,0,0,0,0,0,0,0,1,0,1,0,0
040497099994,0404970,040497001831,0,0,0,0,0,0,0,0,0,0,0,0
040497099995,0404970,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040497099996,0404970,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
040497099997,0404970,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040497099998,0404970,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040497099999,0404970,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040503001077,0405030,040503001077,1,1,1,1,0,0,1,1,0,0,0,1
040503001134,0405030,040503001134,0,0,0,0,0,0,0,1,0,0,0,1
040503002789,0405030,040503002789,0,0,0,0,0,0,0,1,0,0,0,1
040503003134,0405030,040503003134,0,0,1,1,0,0,0,1,0,0,0,1
040507000430,0405070,040507000430,0,0,0,0,1,1,1,1,1,1,1,1
040510000431,0405100,040510000431,0,0,0,0,0,0,0,0,0,0,0,0
040519001414,0405190,040519001414,0,0,0,0,0,0,0,0,0,1,0,0
040519001415,0405190,040519001415,0,0,0,0,0,0,0,0,0,1,0,0
040519001758,0405190,040519001758,0,0,0,0,0,0,0,0,0,1,0,0
040522000436,0405220,040522000436,0,0,0,0,0,0,0,0,0,0,0,0
040532000438,0405320,040532000438,0,0,0,0,0,0,0,0,0,1,0,0
040532000441,0405320,040532000441,0,0,0,0,0,0,1,0,0,1,0,0
040532003369,0405320,040532003369,0,0,0,0,0,0,1,0,0,1,0,0
040534000442,0405340,040534000442,0,0,0,0,0,0,1,0,0,0,0,0
040536000961,0405360,040536000961,0,0,0,0,0,0,0,0,0,0,NA,0
040536000963,0405360,040536000963,0,0,0,0,0,0,0,0,0,0,NA,0
040540000445,0405400,040540000445,0,0,0,0,0,0,1,1,0,1,0,0
040540000446,0405400,040540000446,0,0,0,0,0,0,1,1,0,1,0,0
040540000447,0405400,040540000447,1,1,0,0,0,0,1,1,0,1,0,0
040540001309,0405400,040540001309,0,0,0,0,0,0,1,1,0,1,0,0
040543000448,0405430,040543000448,0,0,0,0,1,1,0,1,0,0,0,0
040546000449,0405460,040546000449,0,0,0,0,0,0,1,0,0,1,0,0
040546002875,0405460,040546002875,0,0,0,0,0,0,1,0,0,1,0,0
040550001237,0405500,040550001237,0,0,0,0,0,0,0,0,0,0,0,0
040553000451,0405530,040553000451,0,0,0,0,0,0,1,0,0,0,1,0
040553000453,0405530,040553000453,0,0,0,0,0,0,1,0,0,1,0,0
040553000454,0405530,040553000454,0,0,0,0,0,0,1,0,0,0,1,0
040553000455,0405530,040553000455,0,0,0,0,0,0,1,0,0,1,1,1
040553000456,0405530,040553000456,0,0,0,0,0,0,1,0,0,0,1,1
040553001034,0405530,040553001034,0,0,0,0,0,0,1,0,0,0,1,0
040553001238,0405530,040553001238,0,0,0,0,0,0,1,0,0,1,1,1
040553001310,0405530,040553001310,0,0,0,0,0,0,1,0,0,1,1,0
040553001470,0405530,040553001470,0,0,0,0,0,0,1,0,0,0,1,0
040553001552,0405530,040553001552,0,0,0,0,0,0,1,0,0,0,1,0
040564001416,0405640,040564001416,0,0,0,0,0,0,0,0,0,0,0,0
040567000459,0405670,040567000459,0,0,1,1,0,0,0,1,0,0,0,1
040567000460,0405670,040567000460,0,0,0,0,0,0,0,1,0,0,0,0
040567000461,0405670,040567000461,0,0,1,1,0,0,0,1,0,0,0,0
040567000464,0405670,040567000464,0,0,0,0,0,0,0,1,0,0,0,0
040567001170,0405670,040567001170,0,0,0,0,0,0,0,1,0,0,0,0
040567099999,0405670,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040573000466,0405730,040573000466,0,0,0,0,0,0,0,0,0,0,0,0
040576000467,0405760,040576000467,0,0,0,0,0,0,0,0,0,0,0,0
040582000468,0405820,040582000468,0,0,0,0,0,0,1,1,0,1,1,0
040582000469,0405820,040582000469,0,0,1,1,1,1,1,1,0,1,1,1
040582001078,0405820,040582001078,0,0,0,0,0,0,1,1,0,1,1,0
040582001312,0405820,040582001312,0,0,0,0,0,0,1,1,1,1,1,0
040582003492,0405820,040582003492,0,0,0,0,0,0,0,0,0,0,1,0
040585000470,0405850,040585000470,0,0,0,0,1,1,0,0,0,0,0,0
040588000471,0405880,040588000471,0,0,0,1,0,0,1,1,0,1,0,0
040588001498,0405880,040588001498,0,0,0,1,0,0,1,1,0,1,0,0
040588001818,0405880,040588001818,0,0,0,0,0,0,0,0,0,0,0,0
040593000126,0405930,040593000126,0,0,0,0,0,0,0,1,1,0,0,1
040593000130,0405930,040593000130,0,0,0,0,0,0,0,1,1,1,0,1
040593000276,0405930,040593000276,0,0,0,0,0,0,0,1,0,1,0,0
040593000473,0405930,040593000473,0,0,0,0,0,0,0,1,1,1,0,1
040593000475,0405930,040593000475,0,0,0,0,0,0,0,1,1,1,0,1
040593000477,0405930,040593000477,0,0,0,0,0,0,0,1,1,1,0,0
040593000478,0405930,040593000478,0,0,0,0,0,0,0,1,0,1,0,0
040593000479,0405930,040593000479,0,0,0,0,1,1,1,1,0,1,0,0
040593000482,0405930,040593000482,0,0,0,0,0,0,0,1,1,1,0,1
040593000483,0405930,040593000483,0,0,0,0,0,0,0,1,1,1,0,1
040593000484,0405930,040593000484,0,0,0,0,0,0,0,1,0,1,0,0
040593000485,0405930,040593000485,0,0,0,0,0,0,0,1,0,1,0,0
040593000487,0405930,040593000487,0,0,0,0,0,0,0,1,1,1,0,1
040593000488,0405930,040593000488,0,0,0,0,1,1,1,1,1,1,1,1
040593000491,0405930,040593000491,0,0,0,0,1,1,1,1,1,1,1,1
040593000492,0405930,040593000492,0,0,0,0,0,0,1,1,1,1,0,1
040593000606,0405930,040593000606,0,0,0,0,0,0,0,1,0,1,0,0
040593000610,0405930,040593000610,0,0,0,0,0,0,0,1,1,1,0,0
040593000611,0405930,040593000611,0,0,0,0,0,0,0,1,0,1,0,1
040593001080,0405930,040593001080,0,0,0,0,0,0,0,1,1,1,0,1
040593001081,0405930,040593001081,0,0,0,0,0,0,0,1,0,1,0,0
040593001083,0405930,040593001083,0,0,0,0,0,0,0,1,0,1,0,1
040593001084,0405930,040593001084,0,0,0,0,0,0,1,1,0,1,1,0
040593001136,0405930,040593001136,0,0,0,0,0,0,1,1,0,1,0,0
040593001195,0405930,040593001195,0,0,0,0,0,0,0,1,0,1,0,0
040593001218,0405930,040593001218,0,0,0,0,0,0,1,0,1,1,0,1
040593001230,0405930,040593001230,0,0,0,0,0,0,1,1,0,1,0,1
040593001239,0405930,040593001239,0,0,0,0,0,0,0,1,0,1,0,1
040593001240,0405930,040593001240,0,0,0,0,0,0,0,1,1,1,0,1
040593001313,0405930,040593001313,0,0,0,0,0,0,0,1,1,1,0,0
040593001378,0405930,040593001378,0,0,0,0,0,0,0,1,0,1,0,1
040593001419,0405930,040593001419,0,0,0,0,0,0,0,0,0,1,0,1
040593001471,0405930,040593001471,0,0,0,0,0,0,0,1,1,1,0,1
040593001553,0405930,040593001553,0,0,0,0,0,0,1,1,1,1,1,1
040593001672,0405930,040593001672,0,0,0,0,0,0,0,1,0,1,0,0
040593001869,0405930,040593001869,0,0,0,0,0,0,0,1,1,1,0,0
040593001995,0405930,040593001995,0,0,0,0,0,0,1,1,0,1,1,1
040593002266,0405930,040593002266,0,0,0,0,0,0,1,1,0,1,0,1
040593002268,0405930,040593002268,0,0,0,0,0,0,0,1,0,1,0,0
040593002343,0405930,040593002343,0,0,0,0,0,0,0,1,1,1,1,1
040593002668,0405930,040593002668,0,0,0,0,0,0,0,1,0,1,0,0
040593003104,0405930,040593003104,0,0,0,0,0,0,0,1,1,1,0,1
040593003216,0405930,040593003216,0,0,0,0,0,0,1,0,0,0,0,0
040593003313,0405930,040593003313,0,0,0,0,0,0,0,1,0,1,0,0
040593003431,0405930,040593003431,0,0,0,0,0,0,1,1,0,1,1,1
040598000457,0405980,040598000457,0,0,0,0,0,0,1,1,0,0,0,1
040598000493,0405980,040598000493,0,0,0,0,0,0,0,1,0,0,0,1
040598000494,0405980,040598000494,0,0,0,0,0,0,0,1,0,0,0,1
040598000495,0405980,040598000495,0,0,0,0,0,0,0,1,0,0,0,1
040598001977,0405980,040598001977,0,0,0,0,1,1,0,1,0,0,0,1
040598002364,0405980,040598002364,0,0,0,0,0,0,0,0,0,0,0,0
040600000497,0406000,040600000497,0,0,0,0,0,0,0,0,0,0,0,0
040603000499,0406030,040603000499,0,0,0,0,0,0,1,0,0,0,0,0
040607000500,0406070,040607000500,0,0,0,0,0,0,1,0,0,1,0,0
040607000501,0406070,040607000501,0,0,0,0,0,0,1,0,0,1,0,1
040607001088,0406070,040607001088,0,0,0,0,0,0,0,0,0,0,0,0
040607001423,0406070,040607001423,0,0,0,0,0,0,0,0,0,0,0,0
040607001823,0406070,040607001823,0,0,0,0,0,0,0,0,0,0,0,0
040607003305,0406070,040607003305,0,0,0,0,0,0,0,0,0,0,0,0
040612000502,0406120,040612000502,0,0,1,1,0,0,0,1,0,0,0,0
040615000503,0406150,040615000503,0,0,0,0,0,0,0,0,0,0,0,0
040621000304,0406210,040621000304,0,0,0,0,0,0,1,1,0,1,0,0
040621000505,0406210,040621000505,0,0,0,0,0,0,1,1,0,1,0,0
040621000506,0406210,040621000506,0,0,0,0,0,0,1,1,0,1,0,0
040621001241,0406210,040621001241,0,0,0,0,0,0,1,1,0,1,0,0
040621001499,0406210,040621001499,0,0,0,0,0,0,1,0,0,1,0,0
040621001573,0406210,040621001573,0,0,0,0,0,0,1,1,0,1,0,0
040621002006,0406210,040621002006,0,0,0,0,0,0,1,1,0,1,0,0
040621002136,0406210,040621002136,0,0,0,0,0,0,1,1,0,1,0,0
040621002274,0406210,040621002274,0,0,0,0,0,0,1,1,0,1,0,0
040621002385,0406210,040621002385,0,0,0,0,0,0,1,1,0,1,0,0
040621002570,0406210,040621002570,0,0,0,0,0,0,1,1,0,1,0,0
040621003077,0406210,040621003077,0,0,0,0,0,0,1,1,0,1,0,0
040625000132,0406250,040625000132,0,0,0,0,0,0,0,1,0,1,0,0
040625000238,0406250,040625000238,0,0,0,0,0,0,0,1,0,1,0,0
040625000507,0406250,040625000507,0,0,0,0,0,0,0,1,0,1,0,0
040625000508,0406250,040625000508,0,0,0,0,1,1,1,1,0,1,1,1
040625000510,0406250,040625000510,0,0,0,0,0,0,0,1,0,0,0,0
040625000511,0406250,040625000511,0,0,1,1,1,1,0,1,0,1,0,0
040625000512,0406250,040625000512,0,0,0,0,0,0,0,1,0,1,0,0
040625000513,0406250,040625000513,0,0,0,0,0,0,0,1,0,0,0,0
040625000514,0406250,040625000514,0,0,0,0,0,0,1,1,0,1,1,1
040625000515,0406250,040625000515,0,0,0,0,0,0,0,1,0,1,0,0
040625000584,0406250,040625000584,0,0,0,0,0,0,0,1,0,1,0,0
040625000585,0406250,040625000585,0,0,0,0,0,0,0,1,0,1,0,0
040625000586,0406250,040625000586,0,0,0,0,0,0,0,1,0,1,0,0
040625000589,0406250,040625000589,0,0,0,0,0,0,1,1,0,1,1,1
040625001090,0406250,040625001090,0,0,0,0,0,0,0,1,0,1,0,0
040625001091,0406250,040625001091,0,0,0,0,1,1,0,1,0,1,0,0
040625001092,0406250,040625001092,0,0,0,0,0,0,0,1,0,1,0,0
040625001137,0406250,040625001137,0,0,0,0,0,0,0,1,0,1,0,0
040625001242,0406250,040625001242,0,0,0,0,0,0,0,1,0,1,0,0
040625001243,0406250,040625001243,0,0,0,0,0,0,0,1,0,1,0,0
040625001315,0406250,040625001315,0,0,0,0,0,0,1,1,0,1,1,1
040625001316,0406250,040625001316,0,0,0,0,0,0,0,1,0,1,0,0
040625001380,0406250,040625001380,0,0,0,0,0,0,0,1,0,1,0,0
040625001424,0406250,040625001424,0,0,0,0,0,0,0,1,0,1,0,0
040625001425,0406250,040625001425,0,0,1,1,1,1,0,1,0,1,0,0
040625001473,0406250,040625001473,0,0,0,0,0,0,0,1,0,0,0,0
040625001500,0406250,040625001500,0,0,0,0,0,0,1,1,0,1,1,1
040625001501,0406250,040625001501,0,0,0,0,0,0,0,1,0,1,0,0
040625001554,0406250,040625001554,0,0,1,1,0,0,0,1,0,1,0,0
040625001668,0406250,040625001668,0,0,1,1,0,0,0,1,0,1,0,0
